"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
92,663368,"Perkins, Blake","Mar/Apr",362,25.4,0.256,0.154,0.321,0.41,0.348,0.312,0.228,20,78,90.3,5.7,2319,89.7,90.03,17,73,19,0.29999999999999716,6.51,115,148,112,151,293,318,293,"-3.2","3.2","69.0","7.3",92,56,14,3,0,3,22,23.9,11,12,2.13685,0.74424,0.41293,-0.40837,"94.4",133,48.214285714285715,7.142857142857142,4.3478260869565215,5.77,-1.01,0.14,2.16,0.37,4,"3.488043478",0.345,0.338,"-3.488043478",0.028,0.025000000000000022,0.072,0.036,23.3,"40.1"
92,657041,"Thomas, Lane","Sep/Oct",371,24.8,0.27,0.303,0.327,0.573,0.366,0.309,0.242,24,89,88.1,16.5,2283,89.3,89.89,21,80,12,0.6000000000000085,6.51,107,151,118,145,300,319,291,"-8.1","8.1","70.8","6.7",92,59,11,6,0,7,30,32.6,2,2.2,2.27109,0.61253,0.26163,0.11402,"95.0",166,42.3728813559322,13.559322033898304,8.695652173913043,5.76,-1.23,0.11,2.37,0.293,8,"8.804347826",0.267,0.452,"-8.804347826",0.028,0.025999999999999968,0.121,0.057,26.3,"38.2"
92,668715,"Steer, Spencer","Aug",488,18.9,0.184,0.079,0.217,0.263,0.271,0.291,0.208,14,76,84.5,14.8,2249,89.9,90.23,14,75,17,0.29999999999999716,6.48,106,148,122,143,302,321,292,"-1.5","1.5","70.1","7.2",92,61,10,3,0,1,16,17.4,15,16.3,2.25935,0.58717,0.34198,0.16066,"92.9",139,36.0655737704918,1.639344262295082,1.0869565217391304,5.77,-0.69,0.22,2.24,0.315,1,"1.665217391",0.337,0.272,"-1.665217391",-0.024,-0.02200000000000002,-0.009,-0.02,18.7,"38.6"
92,678009,"Meadows, Parker","Aug",379,24.3,0.322,0.23,0.377,0.552,0.386,0.351,0.314,28,87,88.5,11.9,2173,88.2,88.23,12,83,9,0,6.25,116,147,118,152,286,321,298,"-3.8","3.8","69.1","7.1",92,71,16,6,4,2,16,17.4,5,5.4,2.58703,0.42868,0.35956,-0.24462,"93.4",173,35.2112676056338,4.225352112676056,3.260869565217391,5.64,-1.29,-0.19,2.44,0.359,3,"4.111956522",0.351,0.454,"-4.111956522",0.008,0.008000000000000007,0.098,0.035,14.5,"35.9"
91,666969,"García, Adolis","Aug",445,20.4,0.256,0.093,0.368,0.349,0.284,0.301,0.222,22,86,88.8,17.6,2262,87.9,88.09,23,81,10,0.19999999999998863,6.45,107,153,125,148,301,328,297,"-1.4","1.4","70.7","7.9",91,58,16,5,0,1,28,30.8,5,5.5,2.54879,0.46689,0.19143,-0.02308,"94.3",191,44.827586206896555,13.793103448275861,8.791208791208792,5.74,-0.91,0.38,2.23,0.297,8,"1.525274725",0.264,0.431,"-1.525274725",0.034,0.032999999999999974,-0.082,-0.017,28.4,"40.2"
91,573262,"Yastrzemski, Mike","May",414,22,0.209,0.209,0.278,0.419,0.287,0.241,0.181,18,86,92.6,28.4,2226,90.9,91.21,21,78,13,0.29999999999999716,6.38,116,144,119,149,290,322,299,"0.4","-0.4","71.5","7.6",91,57,8,5,2,3,29,31.9,5,5.5,2.03187,0.75944,0.5244,-0.38044,"95.5",200,54.385964912280706,8.771929824561402,5.4945054945054945,5.79,-1.26,-0.11,2.39,0.253,5,"-0.46043956",0.226,0.322,"0.46043956",0.028,0.026999999999999996,0.097,0.046,26.9,"39.3"
91,663457,"Nootbaar, Lars","May",407,22.4,0.278,0.203,0.321,0.481,0.371,0.376,0.275,22,79,92.8,4.9,2264,90.5,90.83,12,72,19,0.29999999999999716,6.45,116,145,117,150,295,322,305,"-3.1","3.1","69.6","6.7",91,60,15,2,1,4,19,20.9,12,13.2,2.14978,0.65637,0.42407,-0.07088,"96.1",150,55.00000000000001,10,6.593406593406594,5.71,-0.4,-0.23,2.33,0.374,6,"3.357142857",0.37,0.491,"-3.357142857",0.003,0.0040000000000000036,-0.01,-0.005,16.7,"37.9"
91,660670,"Acuña Jr., Ronald","May",355,25.6,0.256,0.171,0.295,0.427,0.33,0.369,0.275,21,82,93.5,10.4,2279,90.4,90.95,14,78,13,0.5999999999999943,6.61,111,153,123,149,310,330,292,"-0.8","0.8","75.3","7.5",91,64,14,3,1,3,18,19.8,9,9.9,2.08385,0.73505,0.33846,0.18967,"96.3",165,48.4375,10.9375,7.6923076923076925,5.76,-1.21,0.07,2.41,0.33,7,"0.907692308",0.348,0.508,"-0.907692308",-0.019,-0.01799999999999996,-0.081,-0.039,17.9,"39.7"
91,681297,"Cowser, Colton","May",387,23.5,0.192,0.09,0.259,0.282,0.266,0.33,0.218,15,78,91.2,15.2,2218,89.7,90.04,13,68,23,0.29999999999999716,6.5,118,145,119,150,298,324,300,"2.9","-2.9","73.4","6.9",91,55,10,4,0,1,24,26.4,9,9.9,2.30396,0.57289,0.44824,-0.38165,"95.4",195,47.27272727272727,14.545454545454545,8.791208791208792,5.69,-1.07,-0.02,2.23,0.297,8,"-3.235164835",0.324,0.425,"3.235164835",-0.026,-0.027000000000000024,-0.143,-0.064,19.1,"35.9"
91,621439,"Buxton, Byron","Jun",335,27.2,0.286,0.262,0.317,0.548,0.371,0.397,0.294,24,84,93.3,21.1,2340,89.1,89.31,15,80,11,0.20000000000000284,6.41,106,150,120,145,303,322,293,"-7.6","7.6","73.4","8.0",91,65,13,5,1,5,20,22,3,3.3,2.37868,0.53264,0.15242,-0.03659,"96.6",211,52.307692307692314,13.846153846153847,9.89010989010989,5.79,-0.94,0.33,2.47,0.33,9,"8.346153846",0.337,0.607,"-8.346153846",-0.008,-0.007000000000000006,-0.059,-0.026,18.8,"38.7"
91,650559,"De La Cruz, Bryan","Aug",356,25.6,0.207,0.08,0.288,0.287,0.227,0.253,0.218,18,87,88.6,15.3,2353,90,90.27,26,86,5,0.29999999999999716,6.48,110,152,124,147,308,321,293,"2.9","-2.9","68.9","7.6",91,60,13,4,0,1,28,30.8,2,2.2,2.33066,0.53556,0.21352,0.12824,"93.3",177,36.666666666666664,5,3.296703296703297,5.68,-1,0.2,2.33,0.231,3,"-3.215384615",0.243,0.336,"3.215384615",-0.011,-0.011999999999999983,-0.049,-0.026,30.2,"36.7"
91,696285,"Young, Jacob","Aug",365,24.9,0.282,0.153,0.328,0.435,0.325,0.293,0.273,24,85,87.5,2.8,2198,89.1,89.56,9,78,13,0.5,6.48,104,148,109,146,303,319,287,"-2.8","2.8","67.1","6.9",91,69,15,7,0,2,17,18.7,4,4.4,2.38626,0.52438,0.40429,-0.01154,"92.8",143,36.231884057971016,1.4492753623188406,1.098901098901099,5.88,-0.77,-0.03,2.43,0.319,1,"3.093406593",0.31,0.349,"-3.093406593",0.009,0.009000000000000008,0.086,0.032,11.5,"35.9"
91,696285,"Young, Jacob","Jul",376,24.2,0.175,0.063,0.237,0.237,0.24,0.273,0.218,14,80,84.4,9.9,2280,88.4,89,17,76,15,0.5999999999999943,6.58,103,149,110,147,305,313,287,"1.8","-1.8","66.8","7.1",91,59,10,3,1,0,21,23.1,9,9.9,2.53857,0.41344,0.30462,-0.07626,"91.9",151,32.20338983050847,0,0,5.79,-0.6,-0.04,2.33,0.275,0,"-1.950549451",0.314,0.272,"1.950549451",-0.043,-0.03899999999999998,-0.035,-0.033,22.4,"38.5"
91,691023,"Walker, Jordan","Sep/Oct",346,26.3,0.253,0.241,0.293,0.494,0.333,0.28,0.212,22,87,90.3,3.5,2262,89.5,89.99,18,81,10,0.5,6.5,106,150,125,145,309,327,297,"-1.3","1.3","76.4","8.0",91,63,11,6,0,5,24,26.4,3,3.3,2.31604,0.56856,0.28308,0.0244,"95.3",149,42.857142857142854,9.523809523809524,6.593406593406594,5.61,-1.12,0.06,2.57,0.286,6,"1.373626374",0.247,0.398,"-1.373626374",0.041,0.03899999999999998,0.096,0.053,22.2,"34.1"
90,623993,"Santander, Anthony","Jul",446,20.2,0.294,0.341,0.274,0.635,0.407,0.395,0.293,25,85,92.9,26.8,2304,90.5,90.91,12,82,8,0.4000000000000057,6.49,115,147,128,151,304,325,298,"-5.9","5.9","72.1","6.9",90,70,13,3,1,8,15,16.7,5,5.6,2.08567,0.72189,0.39211,-0.39211,"96.2",204,54.285714285714285,15.714285714285714,12.222222222222221,5.65,-1.04,-0.1,2.59,0.333,11,"6.517777778",0.333,0.6,"-6.517777778",0.001,0,0.035,0.012,14.6,"38.1"
90,608385,"Winker, Jesse","Jun",386,23.3,0.311,0.135,0.4,0.446,0.391,0.347,0.244,23,74,87.9,8.3,2234,90.1,90.59,9,62,28,0.5,6.5,116,146,125,151,290,323,302,"-7.8","7.8","69.8","7.3",90,53,19,1,0,3,21,23.3,15,16.7,2.22389,0.61133,0.44722,-0.113,"93.3",123,35.84905660377358,11.320754716981133,6.666666666666667,5.83,-0.93,0.06,2.46,0.433,6,"8.683333333",0.379,0.391,"-8.683333333",0.067,0.05399999999999999,0.055,0.044,14.5,"37.8"
90,680757,"Kwan, Steven","Jul",431,20.9,0.195,0.08,0.2,0.276,0.22,0.28,0.255,17,87,85.2,14.1,2161,89.9,90.16,8,85,5,0.29999999999999716,6.43,114,148,111,151,277,314,300,"5.7","-5.7","61.8","6.3",90,77,14,1,0,2,10,11.1,3,3.3,2.22144,0.63056,0.45633,-0.15189,"91.2",176,23.376623376623375,2.5974025974025974,2.2222222222222223,5.83,-0.65,-0.1,2.32,0.222,2,"-6.363333333",0.28,0.363,"6.363333333",-0.06,-0.058000000000000024,-0.087,-0.06,9.4,"39.2"
90,595777,"Profar, Jurickson","Sep/Oct",398,22.6,0.276,0.184,0.3,0.461,0.358,0.361,0.283,21,76,91.4,22.7,2219,90.1,90.26,10,73,17,0.20000000000000284,6.49,118,146,120,150,288,319,296,"-2.5","2.5","70.5","7.2",90,63,13,5,0,3,15,16.7,10,11.1,2.39056,0.47111,0.45156,-0.45156,"95.1",194,49.2063492063492,6.349206349206349,4.444444444444445,5.49,-1.67,-0.08,2.39,0.367,4,"2.758888889",0.374,0.445,"-2.758888889",-0.007,-0.007000000000000006,0.016,-0.003,13.7,"31.8"
90,681297,"Cowser, Colton","Sep/Oct",400,22.5,0.225,0.2,0.304,0.425,0.321,0.313,0.214,18,80,88.7,14,2158,89.1,89.18,22,72,18,0.10000000000000853,6.37,117,147,123,152,293,326,305,"3.7","-3.7","71.4","7.2",90,50,11,2,1,4,30,33.3,10,11.1,2.47189,0.44124,0.50933,-0.41733,"94.6",175,40,12,6.666666666666667,5.82,-0.95,-0.25,2.23,0.311,6,"-4.066666667",0.302,0.412,"4.066666667",0.011,0.009000000000000008,0.013,0.008,30.6,"38.0"
90,691718,"Crow-Armstrong, Pete","Sep/Oct",333,27,0.229,0.133,0.308,0.361,0.28,0.288,0.22,19,83,88.1,12.9,2265,89.7,90.16,28,83,7,0.5,6.45,109,144,102,149,292,322,300,"-3","3","67.4","7.1",90,55,14,2,0,3,29,32.2,4,4.4,2.25678,0.61584,0.38944,-0.06967,"93.6",181,43.63636363636363,10.909090909090908,6.666666666666667,5.82,-0.46,-0.02,2.25,0.278,6,"3.385555556",0.273,0.381,"-3.385555556",0.009,0.0050000000000000044,-0.02,-0.008,33.7,"37.4"
90,672761,"Pérez, Wenceel","Jul",363,24.8,0.188,0.165,0.188,0.353,0.256,0.242,0.19,16,85,86.2,15.9,2183,90.2,91.06,12,80,10,0.8999999999999915,6.7,116,147,117,152,292,320,296,"2.7","-2.7","69.5","6.9",90,68,10,2,0,4,17,18.9,4,4.4,2.12411,0.70033,0.51756,-0.51756,"91.9",162,23.52941176470588,4.411764705882353,3.3333333333333335,5.68,-1.36,-0.12,2.3,0.233,3,"-2.983333333",0.235,0.317,"2.983333333",-0.002,-0.001999999999999974,0.036,0.014,15,"38.4"
90,643217,"Benintendi, Andrew","Aug",405,22.2,0.304,0.354,0.309,0.658,0.439,0.338,0.243,24,79,88.1,16.8,2221,89.7,89.94,12,74,16,0.20000000000000284,6.47,117,146,116,152,284,322,300,"-8.2","8.2","68.4","6.8",90,62,10,7,0,7,17,18.9,11,12.2,2.23389,0.63956,0.40733,-0.282,"93.5",203,50,8.064516129032258,5.555555555555555,5.67,-0.8,-0.28,2.3,0.389,5,"9.077777778",0.336,0.432,"-9.077777778",0.061,0.05299999999999999,0.226,0.101,16.2,"35.2"
90,701538,"Merrill, Jackson","Jul",346,26,0.259,0.153,0.35,0.412,0.292,0.322,0.277,22,85,89.6,17.7,2186,88.9,89.35,23,84,6,0.5,6.6,113,145,118,149,289,320,299,"1.6","-1.6","68.9","7.4",90,61,13,6,2,1,26,28.9,3,3.3,2.35111,0.585,0.38494,-0.36135,"93.9",198,40.98360655737705,9.836065573770492,6.666666666666667,5.73,-1.14,-0.09,2.51,0.278,6,"-1.812222222",0.3,0.438,"1.812222222",-0.018,-0.021999999999999964,-0.026,-0.03,27.4,"37.6"
90,641355,"Bellinger, Cody","Sep/Oct",419,21.5,0.272,0.185,0.305,0.457,0.341,0.341,0.263,22,81,88.7,21.9,2237,89.7,90.07,15,78,12,0.3999999999999915,6.4,115,145,127,151,293,323,302,"-5.4","5.4","65.3","7.5",90,63,16,1,1,4,19,21.1,8,8.9,2.31444,0.55456,0.36756,-0.26711,"92.8",192,33.33333333333333,11.11111111111111,7.777777777777778,5.83,-0.58,-0.33,2.42,0.333,7,"5.972222222",0.326,0.465,"-5.972222222",0.009,0.007000000000000006,-0.008,0,19.2,"38.7"
90,681624,"Pages, Andy","Jul",340,26.5,0.207,0.049,0.262,0.256,0.237,0.28,0.231,17,82,87.9,19.7,2286,89.9,90.15,14,79,11,0.19999999999998863,6.44,110,151,123,147,298,319,294,"5.2","-5.2","71.3","7.5",90,65,13,4,0,0,18,20,6,6.7,2.39433,0.46856,0.35789,0.08722,"93.4",172,32.30769230769231,4.615384615384616,3.3333333333333335,5.64,-1.12,-0.04,2.33,0.267,3,"-5.804444444",0.296,0.313,"5.804444444",-0.024,-0.02899999999999997,-0.057,-0.043,17.7,"36.0"
90,677800,"Abreu, Wilyer","May",384,23.4,0.229,0.229,0.283,0.458,0.32,0.309,0.21,19,83,90.5,21.5,2210,89.2,89.59,23,80,10,0.3999999999999915,6.54,118,145,121,151,284,320,304,"0.2","-0.2","74.4","7.5",90,57,9,5,1,4,26,28.9,7,7.8,2.34244,0.56573,0.26967,-0.40256,"94.4",196,47.368421052631575,14.035087719298245,8.88888888888889,5.74,-1.26,-0.07,2.25,0.289,8,"-0.174444444",0.272,0.447,"0.174444444",0.019,0.01699999999999996,0.011,0.011,28.7,"37.3"
89,676694,"Meyers, Jake","Jun",325,27.4,0.207,0.146,0.288,0.354,0.275,0.256,0.201,17,82,87.8,11.4,2286,89.3,89.58,18,72,17,0.29999999999999716,6.51,107,150,113,145,297,325,291,"0.5","-0.5","68.1","7.1",89,54,9,6,0,2,28,31.5,5,5.6,2.29551,0.60236,0.32023,-0.15114,"94.4",142,44.44444444444444,5.555555555555555,3.3707865168539324,5.93,-0.67,0.07,2.13,0.27,3,"-0.595505618",0.264,0.305,"0.595505618",0.006,0.006000000000000005,0.049,0.019,25,"40.7"
89,650489,"Castro, Willi","May",419,21.2,0.287,0.175,0.355,0.463,0.356,0.347,0.271,23,80,88.6,12.4,2196,88.9,89.27,13,76,13,0.3999999999999915,6.47,109,146,113,149,292,323,292,"-2.6","2.6","69.4","6.8",89,63,14,5,3,1,17,19.1,8,9,2.38483,0.52899,0.4108,-0.4108,"94.1",171,41.269841269841265,9.523809523809524,6.741573033707865,5.84,-0.81,-0.03,2.31,0.36,6,"2.920224719",0.345,0.444,"-2.920224719",0.016,0.015000000000000013,0.019,0.009,17.1,"39.9"
89,686217,"Frelick, Sal","Aug",363,24.5,0.277,0.084,0.311,0.361,0.303,0.296,0.278,23,83,79.8,17.3,2251,88.6,88.93,6,80,9,0.30000000000001137,6.41,117,147,111,151,288,315,299,"-2.2","2.2","64.4","6.7",89,74,18,3,2,0,9,10.1,5,5.6,2.28,0.71409,0.36818,-0.15114,"90.3",155,14.864864864864865,0,0,5.66,-1.18,0.01,2.5,0.326,0,"2.480898876",0.327,0.327,"-2.480898876",-0.001,-0.0010000000000000009,0.034,0.007,7.5,"36.0"
89,573262,"Yastrzemski, Mike","Sep/Oct",336,26.5,0.2,0.3,0.188,0.5,0.333,0.353,0.23,16,80,92.1,21.6,2232,90.2,90.28,23,78,11,0.09999999999999432,6.34,120,146,116,152,294,325,302,"-3.2","3.2","69.7","7.5",89,55,6,3,0,7,25,28.1,8,9,2.26247,0.57977,0.48506,-0.33921,"94.3",226,45.45454545454545,18.181818181818183,11.235955056179774,5.92,-1.32,-0.19,2.36,0.281,10,"3.648314607",0.308,0.52,"-3.648314607",-0.03,-0.02699999999999997,-0.02,-0.02,29.5,"39.2"
89,671218,"Ramos, Heliot","Aug",389,22.9,0.241,0.241,0.306,0.482,0.331,0.339,0.224,20,83,89,10.6,2331,89.9,90.22,23,77,12,0.29999999999999716,6.41,106,150,121,146,306,323,289,"-2","2","74.2","6.8",89,54,11,3,1,5,29,32.6,6,6.7,2.25798,0.60966,0.39348,0.11528,"96.0",170,44.44444444444444,18.51851851851852,11.235955056179774,5.77,-0.82,0.17,2.44,0.292,10,"2.27752809",0.277,0.522,"-2.27752809",0.017,0.014999999999999958,-0.04,-0.008,29.9,"35.1"
88,663457,"Nootbaar, Lars","Sep/Oct",364,24.2,0.29,0.275,0.32,0.565,0.416,0.399,0.287,20,69,91.2,6.3,2218,90.2,90.6,7,61,27,0.3999999999999915,6.49,116,147,117,151,297,324,303,"-7.7","7.7","71.6","6.7",88,54,10,5,1,4,17,19.3,16,18.2,2.29159,0.55023,0.53591,-0.29727,"95.9",164,46.2962962962963,11.11111111111111,6.8181818181818175,5.59,-1.01,-0.05,2.41,0.42,6,"8.786363636",0.42,0.495,"-8.786363636",0.003,0,0.07,0.017,11.5,"33.5"
88,573262,"Yastrzemski, Mike","Aug",364,24.2,0.21,0.185,0.237,0.395,0.29,0.286,0.222,17,81,89.5,17.5,2236,89.6,89.88,16,78,10,0.30000000000001137,6.39,116,146,122,151,293,320,300,"-0.5","0.5","69.4","7.6",88,62,9,4,1,3,19,21.6,6,6.8,2.31932,0.54409,0.46826,-0.29872,"93.1",164,35.483870967741936,4.838709677419355,3.4090909090909087,5.75,-0.76,-0.23,2.2,0.273,3,"0.5875",0.284,0.365,"-0.5875",-0.012,-0.010999999999999954,0.03,0.004,20.5,"34.1"
88,444482,"Peralta, David","Aug",357,24.6,0.321,0.259,0.328,0.58,0.407,0.364,0.309,26,81,90.8,8.5,2278,89.8,90.09,6,75,13,0.29999999999999716,6.43,116,147,122,150,295,323,304,"-6.9","6.9","70.8","7.1",88,69,15,6,0,5,12,13.6,7,8,2.29727,0.56368,0.37818,-0.3375,"94.7",151,43.47826086956522,7.246376811594203,5.681818181818182,5.74,-1.45,-0.13,2.43,0.375,5,"7.893181818",0.364,0.474,"-7.893181818",0.012,0.01100000000000001,0.106,0.043,8,"38.1"
88,665862,"Chisholm Jr., Jazz","Jun",396,22.2,0.247,0.099,0.333,0.346,0.282,0.279,0.229,20,81,87.4,7.9,2315,90.1,90.59,21,77,11,0.5,6.61,118,146,117,151,295,323,301,"-2","2","71.5","7.4",88,56,17,0,1,2,26,29.5,5,5.7,2.23448,0.60644,0.3431,0.0454,"93.1",133,30.357142857142854,7.142857142857142,4.545454545454546,5.67,-0.24,-0.2,2.37,0.295,4,"2.279545455",0.28,0.354,"-2.279545455",0.018,0.014999999999999958,-0.008,0.003,27.3,"37.1"
88,680977,"Donovan, Brendan","Mar/Apr",505,17.4,0.231,0.154,0.242,0.385,0.304,0.321,0.267,18,78,89.1,11.1,2192,88.8,89.14,5,73,15,0.29999999999999716,6.59,118,146,111,150,287,319,301,"0.3","-0.3","69.5","6.9",88,68,10,6,0,2,11,12.5,5,5.7,2.44489,0.49386,0.45625,0.00807,"93.2",162,39.705882352941174,5.88235294117647,4.545454545454546,5.7,-0.71,-0.05,2.33,0.307,4,"-0.305681818",0.339,0.38,"0.305681818",-0.036,-0.03200000000000003,0.005,-0.017,6.8,"37.2"
88,666971,"Gurriel Jr., Lourdes","Aug",349,25.2,0.316,0.171,0.339,0.487,0.384,0.37,0.296,24,76,86.2,13.8,2197,90,90.46,10,75,13,0.5,6.55,107,150,122,148,303,324,294,"-3.3","3.3","69.5","7.4",88,65,17,4,0,3,12,13.6,9,10.2,2.18239,0.67506,0.41977,0.00682,"93.7",170,40,6.153846153846154,4.545454545454546,5.6,-0.65,0.18,2.48,0.398,4,"3.759090909",0.381,0.464,"-3.759090909",0.02,0.017000000000000015,0.023,0.014,13.3,"36.9"
88,673548,"Suzuki, Seiya","Jul",475,18.5,0.312,0.273,0.385,0.584,0.418,0.369,0.28,24,77,89.9,7.5,2255,89.8,90.22,15,71,17,0.4000000000000057,6.48,109,149,121,146,307,322,294,"-9.5","9.5","71.3","7.1",88,56,12,7,1,4,21,23.9,10,11.4,2.29216,0.56045,0.41,0.19046,"95.7",176,48.214285714285715,12.5,7.954545454545454,5.82,-0.96,0.11,2.32,0.398,7,"10.789772727",0.37,0.477,"-10.789772727",0.032,0.028000000000000025,0.107,0.049,21.1,"38.6"
88,643217,"Benintendi, Andrew","May",320,27.5,0.171,0.037,0.2,0.207,0.192,0.289,0.264,14,82,85.6,16.7,2212,87.1,87.47,11,81,7,0.4000000000000057,6.52,116,147,114,152,282,318,300,"9.1","-9.1","66.2","6.5",88,70,11,3,0,0,13,14.8,5,5.7,2.56193,0.4942,0.25239,-0.33648,"92.1",175,27.142857142857142,2.857142857142857,2.272727272727273,5.72,-0.78,-0.29,2.2,0.216,2,"-10.378409091",0.304,0.353,"10.378409091",-0.093,-0.088,-0.146,-0.097,13.6,"38.9"
88,592696,"Rosario, Eddie","May",389,22.6,0.263,0.287,0.306,0.55,0.374,0.31,0.228,21,80,91.8,14.3,2215,88.9,89.46,22,77,11,0.5999999999999943,6.59,119,145,122,150,287,319,300,"-9","9","69.8","7.1",88,55,10,5,0,6,25,28.4,8,9.1,2.4092,0.51919,0.33602,-0.27261,"95.6",194,52.72727272727272,10.909090909090908,6.8181818181818175,5.74,-1.48,-0.08,2.33,0.33,6,"10.179545455",0.298,0.412,"-10.179545455",0.035,0.03200000000000003,0.138,0.064,28.6,"35.7"
88,682985,"Greene, Riley","Sep/Oct",449,19.6,0.325,0.234,0.404,0.558,0.407,0.397,0.303,25,77,92.8,13.6,2274,89.5,89.65,16,72,16,0.20000000000000284,6.34,115,146,126,151,293,327,304,"-7.4","7.4","74.4","7.1",88,56,16,4,1,4,22,25,9,10.2,2.33057,0.53648,0.38761,-0.10739,"96.4",177,53.57142857142857,14.285714285714285,9.090909090909092,5.8,-0.42,-0.02,2.22,0.398,8,"8.429545455",0.379,0.549,"-8.429545455",0.022,0.019000000000000017,0.009,0.01,22.2,"40.1"
88,641355,"Bellinger, Cody","Mar/Apr",327,26.9,0.241,0.228,0.23,0.468,0.332,0.334,0.239,19,79,88.5,22.2,2207,90.1,90.36,10,76,12,0.30000000000001137,6.47,118,145,126,151,296,322,302,"-5.8","5.8","69.1","7.8",88,66,12,1,1,5,14,15.9,7,8,2.13943,0.71414,0.54705,-0.47227,"93.9",209,36.36363636363637,10.606060606060606,7.954545454545454,5.63,-0.94,-0.21,2.42,0.307,7,"6.553409091",0.307,0.465,"-6.553409091",0.002,0,0.003,-0.002,13.2,"35.5"
87,670770,"Friedl, TJ","Sep/Oct",345,25.2,0.25,0.132,0.246,0.382,0.309,0.296,0.237,19,76,86.5,15,2280,90,90.5,6,74,13,0.5,6.51,114,144,107,149,288,319,294,"-1.1","1.1","69.4","6.6",87,68,15,1,0,3,10,11.5,7,8,2.16862,0.66862,0.41678,-0.30667,"92.8",160,33.82352941176471,2.941176470588235,2.2988505747126435,5.83,-1.19,-0.12,2.33,0.322,2,"1.302298851",0.326,0.311,"-1.302298851",0.013,-0.0040000000000000036,0.071,0.013,8.1,"40.0"
87,502054,"Pham, Tommy","Jul",369,23.6,0.298,0.131,0.393,0.429,0.324,0.341,0.298,25,84,90.5,8.1,2310,89.2,89.51,18,80,7,0.29999999999999716,6.53,111,152,121,148,302,322,294,"-4.3","4.3","71.0","6.8",87,62,17,6,1,1,22,25.3,3,3.4,2.35494,0.5569,0.38287,0.21575,"95.4",154,45.16129032258064,11.29032258064516,8.045977011494253,5.61,-1.49,0.06,2.34,0.322,7,"4.918390805",0.323,0.464,"-4.918390805",0,-0.0010000000000000009,-0.035,-0.017,22.5,"35.4"
87,657656,"Laureano, Ramón","Aug",328,26.5,0.329,0.22,0.415,0.549,0.394,0.354,0.265,27,82,90.8,13.1,2276,89.6,90.16,21,79,8,0.6000000000000085,6.58,111,152,123,147,307,323,292,"-7.1","7.1","70.5","6.9",87,58,19,3,0,5,24,27.6,4,4.6,2.35851,0.55859,0.40989,0.01425,"95.4",190,48.275862068965516,15.517241379310345,10.344827586206897,5.83,-0.59,0.2,2.44,0.368,9,"8.195402299",0.307,0.522,"-8.195402299",0.064,0.061,0.027,0.04,26.6,"35.6"
87,669016,"Marsh, Brandon","Aug",399,21.8,0.247,0.182,0.41,0.429,0.333,0.293,0.2,19,77,92.5,20.4,2332,90,90.34,24,66,21,0.29999999999999716,6.45,118,148,123,153,288,318,301,"-2.8","2.8","70.8","7.3",87,42,12,3,1,3,35,40.2,9,10.3,2.3023,0.54184,0.29805,-0.20862,"95.4",204,45.23809523809524,11.904761904761903,5.747126436781609,5.75,-1.23,-0.07,2.28,0.333,5,"3.194252874",0.292,0.365,"-3.194252874",0.047,0.041000000000000036,0.064,0.04,36.4,"37.3"
87,543807,"Springer, George","May",347,25.1,0.205,0.082,0.226,0.288,0.274,0.307,0.238,15,73,85.3,9.8,2303,90.1,90.55,11,74,13,0.5,6.56,109,150,119,144,300,324,290,"1.4","-1.4","69.5","7.2",87,63,11,3,0,1,12,13.8,11,12.6,2.12447,0.70765,0.38529,0.06459,"93.0",144,28.57142857142857,3.1746031746031744,2.2988505747126435,5.81,-0.7,0.06,2.57,0.31,2,"-1.647126437",0.342,0.338,"1.647126437",-0.033,-0.03200000000000003,-0.05,-0.033,14.9,"38.0"
87,594807,"Duvall, Adam","Jul",332,26.2,0.229,0.205,0.273,0.434,0.3,0.27,0.201,19,83,84.9,20.6,2286,89.8,90.36,19,78,9,0.6000000000000085,6.6,110,152,125,146,308,325,296,"0.9","-0.9","72.0","7.5",87,59,10,5,0,4,24,27.6,3,3.4,2.37161,0.49529,0.14488,0.06767,"93.4",168,32.20338983050847,8.47457627118644,5.747126436781609,5.79,-1.31,0.16,2.28,0.264,5,"-1.004597701",0.238,0.386,"1.004597701",0.028,0.026000000000000023,0.048,0.03,24.4,"36.1"
